update,timestep,episode,elapsed_time,episode_return_pct,episode_sharpe,episode_sortino,episode_max_dd,episode_volatility,episode_win_rate,episode_turnover,episode_turnover_pct,episode_return_skew,episode_calmar_ratio,episode_omega_ratio,episode_ulcer_index,episode_cvar_5pct,profile_name,turnover_scalar,terminal_drawdown_lambda,terminal_drawdown_lambda_peak,terminal_drawdown_avg_excess,terminal_drawdown_penalty_sum,snapshot_drawdown_lambda,snapshot_drawdown_lambda_peak,snapshot_drawdown_current,snapshot_drawdown_avg_excess,snapshot_drawdown_penalty_sum,snapshot_drawdown_triggered,snapshot_drawdown_trigger_boundary,snapshot_drawdown_target,snapshot_drawdown_tolerance,snapshot_intra_step_tape_potential,snapshot_intra_step_tape_delta_reward,drawdown_lambda,tape_score,tape_bonus,tape_bonus_raw,tape_terminal_bonus_mode,tape_terminal_baseline,tape_terminal_neutral_band_applied,tape_terminal_neutral_band_halfwidth,tape_gate_a_triggered,tape_gate_a_sharpe,tape_gate_a_max_drawdown_abs,terminal_intra_step_tape_potential,terminal_intra_step_tape_delta_reward,drawdown_avg_excess,drawdown_penalty_sum,initial_balance,final_balance,next_profile_name,next_profile_reason,actor_loss,critic_loss,critic_loss_scaled,risk_aux_total,risk_aux_sharpe_proxy,risk_aux_sharpe_loss,risk_aux_mvo_loss,mean_advantage,policy_entropy,policy_loss,entropy_loss,approx_kl,clip_fraction,value_clip_fraction,explained_variance,actor_grad_norm,critic_grad_norm,alpha_min,alpha_max,alpha_mean,ratio_mean,ratio_std,drawdown_lambda_peak,episode_length,termination_reason
198,71168,102,10157.451454877853,17.91421813932326,0.059208382342824224,0.07659634038266538,47.47450024268202,0.1833816005074465,51.68952827032452,0.6763679385185242,67.63679385185242,0.4592107818956712,0.3773440067351664,1.033743772971966,0.15947213431755067,-0.027604690176019107,BalancedGrowth,3.5,0.0,4.264396110977937,0.012160553987046503,155.50462985107703,1.300564217992967,5.0,0.015619869830861055,0.025417463482086507,389.0334847810125,True,0.16499999999999998,0.18,-0.015,0.241805757417768,-0.00013392537286666397,0.0,0.19287278033452107,-0.2138165899643682,-0.2138165899643682,signed,0.2,False,0.005,True,0.2357038385401385,0.4347102360274896,0.4376094860346773,0.00042868093793913263,0.012160553987046503,155.50462985107703,100000.0,208702.86759860735,,,0.060245174914598465,0.12106437236070633,0.060532186180353165,-0.0052366359159350395,0.10508028417825699,-0.005254014395177364,1.7378570191795006e-05,0.0,-16.549972534179688,0.03238186985254288,0.0330999456346035,0.047968149185180664,0.6875,1.0,0.0017499923706054688,2.0100371837615967,0.23779866099357605,0.9844092130661011,3.1390929222106934,1.8968520164489746,0.9769476652145386,0.2200165092945099,4.264396110977937,4005.0,data_exhausted
199,71680,102,10228.966254234314,37.26942410256827,0.10537566958812686,0.13603329331069502,47.47450024268202,0.17733820325333705,52.01371036846615,0.674461305141449,67.4461305141449,0.4017770644293564,0.7850408937862002,1.0435219621591305,0.1485638603206529,-0.026714795846661095,BalancedGrowth,3.5,0.0,4.264396110977937,0.012160553987046503,155.50462985107703,0.0,5.0,0.02450888164278542,0.02170031372406643,389.0334847810125,True,0.16499999999999998,0.18,-0.015,0.21347760238395805,4.896050884904412e-06,0.0,0.19287278033452107,-0.2138165899643682,-0.2138165899643682,signed,0.2,False,0.005,True,0.2357038385401385,0.4347102360274896,0.4376094860346773,0.00042868093793913263,0.012160553987046503,155.50462985107703,100000.0,208702.86759860735,,,0.045913215726614,0.2502799332141876,0.1251399666070938,-0.0013377855066210032,0.02778695337474346,-0.0013893477153033018,5.156216138857417e-05,7.450580596923828e-09,-16.574392318725586,0.014102213084697723,0.033148787915706635,0.05841095745563507,0.671875,1.0,-0.009273767471313477,1.960052251815796,0.3005377948284149,0.8982682228088379,3.1705422401428223,1.8896260261535645,0.9619265198707581,0.1896609514951706,4.264396110977937,4005.0,data_exhausted
200,72192,103,10300.934201478958,106.10214304332118,0.23190401745233394,0.2933736067802734,47.47450024268202,0.1891298138885561,52.37496858507163,0.675894558429718,67.5894558429718,0.2966118555637982,2.23492911986317,1.06998657765582,0.14106641805670314,-0.028671570461204107,BalancedGrowth,3.5,0.0,5.0,0.01939179853095842,389.19148123295906,0.0,0.0,0.03092328497372543,0.0,0.0,False,0.16499999999999998,0.18,-0.015,0.5057836168913146,0.0021144421885740715,0.0,0.1975007067930888,-0.0,-0.0,signed,0.2,True,0.005,True,0.23190401745233394,0.47474500242682016,0.5210150849685009,5.035013343745454e-05,0.01939179853095842,389.19148123295906,100000.0,206102.14304332118,,,0.02321305125951767,0.3547340929508209,0.17736704647541046,-0.00197294307872653,0.040058765560388565,-0.0020029384177178144,2.9995351724210195e-05,7.450580596923828e-09,-16.809673309326172,-0.008433353155851364,0.03361934795975685,0.03563554584980011,0.7421875,0.984375,-0.058870911598205566,1.5505443811416626,0.3304041624069214,0.3430859446525574,3.00758695602417,1.7468657493591309,1.0447689294815063,0.3706720769405365,5.0,3980.0,data_exhausted
201,72704,103,10372.257327079773,22.50257085111477,0.4576529046025698,0.5938687438547272,26.874211264888213,0.2099372811596245,54.862385321100916,0.6912319660186768,69.12319660186768,-0.09068607742711239,0.8373295360863261,1.1083575857414203,0.06439111177630631,-0.03249720878199218,BalancedGrowth,3.5,0.0,5.0,0.01939179853095842,389.19148123295906,0.0,0.06254923267938814,0.0014156244133756157,0.001147692342741067,0.04310054973447663,True,0.16499999999999998,0.18,-0.015,0.7239852160662382,5.398293924565922e-05,0.0,0.1975007067930888,-0.0,-0.0,signed,0.2,True,0.005,True,0.23190401745233394,0.47474500242682016,0.5210150849685009,5.035013343745454e-05,0.01939179853095842,389.19148123295906,100000.0,206102.14304332118,,,0.03895006701350212,0.2007502019405365,0.10037510097026825,0.00017307160305790603,-0.002645116997882724,0.00013225585280451924,4.08157538913656e-05,7.450580596923828e-09,-16.66294288635254,0.005451105535030365,0.033325888216495514,0.15614193677902222,0.765625,0.96875,0.2900887727737427,2.090092420578003,0.45733216404914856,0.43756863474845886,3.029505729675293,1.734901785850525,1.0067014694213867,0.6109824776649475,5.0,3980.0,data_exhausted
202,73216,103,10446.179937839508,13.701520348191087,0.1519283271661064,0.19998934831848858,26.874211264888213,0.18990259295095707,52.223273415326396,0.6828406453132629,68.2840645313263,-0.13197630397379304,0.5098389758546121,1.0485582768820834,0.0827891920598602,-0.02959340694341592,BalancedGrowth,3.5,0.0,5.0,0.01939179853095842,389.19148123295906,0.0,0.06254923267938814,0.0886271620613881,0.0006331006971499686,0.043230356448177056,True,0.16499999999999998,0.18,-0.015,0.6847517757180689,-2.3986190264466688e-05,0.0,0.1975007067930888,-0.0,-0.0,signed,0.2,True,0.005,True,0.23190401745233394,0.47474500242682016,0.5210150849685009,5.035013343745454e-05,0.01939179853095842,389.19148123295906,100000.0,206102.14304332118,,,0.04074425157159567,0.1549190040677786,0.0774595020338893,0.0010338513820897788,-0.01984258182346821,0.0009921291202772409,4.172227636445314e-05,0.0,-16.466731548309326,0.006776935420930386,0.03293346427381039,0.018093764781951904,0.666015625,1.0,0.0033311843872070312,1.2010599672794342,0.32013485580682755,1.0103172957897186,2.998361825942993,1.855431228876114,1.003338485956192,0.20998875424265862,5.0,3980.0,data_exhausted
203,73728,103,10517.796530008316,25.329087941661783,0.18206137197606037,0.23862459398866528,26.874211264888213,0.16782944749274975,51.816443594646266,0.6743413209915161,67.43413209915161,-0.16038062012689225,0.9425053517665402,1.0572031261614254,0.07237232742343165,-0.0258986920319405,BalancedGrowth,3.5,0.0,5.0,0.01939179853095842,389.19148123295906,0.0,0.06254923267938814,0.06612026889434341,0.00042650569591301264,0.043230356448177056,True,0.16499999999999998,0.18,-0.015,0.2129386869452074,-0.00010678685886515549,0.0,0.1975007067930888,-0.0,-0.0,signed,0.2,True,0.005,True,0.23190401745233394,0.47474500242682016,0.5210150849685009,5.035013343745454e-05,0.01939179853095842,389.19148123295906,100000.0,206102.14304332118,,,-0.005060155875980854,0.14880509674549103,0.07440254837274551,0.0012244908139109612,-0.02296852134168148,0.0011484260903671384,7.60646871640347e-05,7.450580596923828e-09,-16.50103759765625,-0.03928672522306442,0.03300207853317261,0.04017588496208191,0.7265625,1.0,0.010021567344665527,1.4758338928222656,0.20407545566558838,1.0448198318481445,3.0440046787261963,1.8796542882919312,0.9823950529098511,0.2105836719274521,5.0,3980.0,data_exhausted
204,74240,103,10590.274354457855,39.449299769092995,0.20818471434730834,0.27730670540940827,26.874211264888213,0.15934395004657323,51.32148005766458,0.6760652661323547,67.60652661323547,-0.15520306277076937,1.4679240026900595,1.0629422078416082,0.07121085867923097,-0.024041334593873136,BalancedGrowth,3.5,0.0,5.0,0.01939179853095842,389.19148123295906,0.0,0.06254923267938814,0.012507228438848328,0.0003215701282496477,0.043230356448177056,True,0.16499999999999998,0.18,-0.015,0.45444752486946544,0.0008517268972520914,0.0,0.1975007067930888,-0.0,-0.0,signed,0.2,True,0.005,True,0.23190401745233394,0.47474500242682016,0.5210150849685009,5.035013343745454e-05,0.01939179853095842,389.19148123295906,100000.0,206102.14304332118,,,-0.006610698997974396,0.19284739345312119,0.09642369672656059,-0.0006005975883454084,0.012722890824079514,-0.0006361444247886539,3.5546873732528184e-05,0.0,-16.547402381896973,-0.03910490870475769,0.03309480659663677,0.021438464522361755,0.72265625,1.0,-0.004245877265930176,0.9082589447498322,0.34009304642677307,0.9741849303245544,3.1503697633743286,1.892083466053009,1.0037845969200134,0.22895626723766327,5.0,3980.0,data_exhausted
205,74752,103,10662.668814182281,61.09571524982268,0.24996545035007864,0.32949278843750446,26.874211264888213,0.15313189598720797,51.677593521018125,0.6760827302932739,67.60827302932739,-0.1884112258487505,2.2733956597880014,1.0723523390418381,0.06864625349108999,-0.023299756463546043,BalancedGrowth,3.5,0.0,5.0,0.01939179853095842,389.19148123295906,0.0,0.06254923267938814,0.026869738535893806,0.0002580745996480975,0.043230356448177056,True,0.16499999999999998,0.18,-0.015,0.7262453697525695,4.5313209272237477e-05,0.0,0.1975007067930888,-0.0,-0.0,signed,0.2,True,0.005,True,0.23190401745233394,0.47474500242682016,0.5210150849685009,5.035013343745454e-05,0.01939179853095842,389.19148123295906,100000.0,206102.14304332118,,,0.029507499188184738,0.129424300044775,0.0647121500223875,0.001512893766630441,-0.02950405888259411,0.0014752029674127698,3.7690844692406245e-05,0.0,-16.574898719787598,-0.005155193619430065,0.03314979933202267,0.02710171788930893,0.69921875,1.0,-0.01098787784576416,1.274513840675354,0.2565038502216339,0.8779557943344116,3.1912546157836914,1.8782222270965576,0.9982016086578369,0.23142042756080627,5.0,3980.0,data_exhausted
206,75264,103,10734.149758815765,97.19185948857319,0.29010750233329213,0.36771059626203195,30.738423335787484,0.17381688205631685,52.49597423510467,0.6767134666442871,67.67134666442871,-0.038510241535797615,3.1619012604142482,1.0819561887437676,0.06936890211458531,-0.026433741637939722,BalancedGrowth,3.5,0.0,5.0,0.01939179853095842,389.19148123295906,0.0,0.09442054373844071,0.016580935883143355,0.0005212542564562487,0.14179207624888449,True,0.16499999999999998,0.18,-0.015,0.6747910189247007,-0.00021384903428929848,0.0,0.1975007067930888,-0.0,-0.0,signed,0.2,True,0.005,True,0.23190401745233394,0.47474500242682016,0.5210150849685009,5.035013343745454e-05,0.01939179853095842,389.19148123295906,100000.0,206102.14304332118,,,-0.18699407577514648,0.226547509431839,0.1132737547159195,0.0026589632034301758,-0.051670145243406296,0.002583507215604186,7.545600237790495e-05,-1.4901161193847656e-08,-16.54927635192871,-0.22275158762931824,0.033098556101322174,0.11014027893543243,0.78125,1.0,0.1517946720123291,0.6732132434844971,0.29313912987709045,0.6754226684570312,3.099935531616211,1.777925968170166,0.9662899971008301,0.34520524740219116,5.0,3980.0,data_exhausted
207,75776,104,10805.571451425552,106.75094317699845,0.30364218982677144,0.384787603743469,30.738423335787484,0.17223609010268398,52.611823584610576,0.676527738571167,67.6527738571167,-0.04223783125525678,3.4728828479863085,1.084894515497867,0.06838544411589391,-0.026185265304714548,BalancedGrowth,3.5,0.0,0.09442054373844071,0.0005060958306118363,0.14179207624888449,0.0,0.0,0.062360610246939396,0.0,0.0,False,0.16499999999999998,0.18,-0.015,0.24928690816357668,0.00025357359630651165,0.0,0.2002780034688223,-0.0,-0.0,signed,0.2,True,0.005,True,0.30364218982677144,0.30738423335787485,0.27361921796663186,-0.0003197449349678366,0.0005060958306118363,0.14179207624888449,100000.0,206750.94317699844,,,0.03157774731516838,0.22325295209884644,0.11162647604942322,0.005795907229185104,-0.11532256752252579,0.005766128655523062,2.9778670068481006e-05,0.0,-16.56466293334961,-0.007347486913204193,0.03312932699918747,0.04108580946922302,0.7265625,1.0,0.010348021984100342,1.3219830989837646,0.2135232537984848,0.8804583549499512,3.183529853820801,1.867090106010437,0.97477126121521,0.1746826469898224,0.09442054373844071,3198.0,data_exhausted
208,76288,104,10878.083583831787,50.007151370462125,0.5381802809379931,0.6325298867644495,31.96400294019208,0.20713977180525744,54.35016111707841,0.6770854592323303,67.70854592323303,-0.2190159045971181,1.5644833803835714,1.142422396094763,0.06756261135877337,-0.03230034624346388,BalancedGrowth,3.5,0.0,0.09442054373844071,0.0005060958306118363,0.14179207624888449,0.0,0.15423081881001854,0.0,0.001724164094589313,0.2693797855617523,True,0.16499999999999998,0.18,-0.015,0.7240756579566702,6.501876328417477e-06,0.0,0.2002780034688223,-0.0,-0.0,signed,0.2,True,0.005,True,0.30364218982677144,0.30738423335787485,0.27361921796663186,-0.0003197449349678366,0.0005060958306118363,0.14179207624888449,100000.0,206750.94317699844,,,0.05222632363438606,0.1957174763083458,0.0978587381541729,-0.0017634192190598696,0.03582651261240244,-0.0017913257179316133,2.790650523820659e-05,-7.450580596923828e-09,-16.551331520080566,0.02088707685470581,0.03310266509652138,0.04645734280347824,0.73828125,0.98828125,0.0930107831954956,1.0333482027053833,0.3555063009262085,0.6688863635063171,3.101844310760498,1.7764154076576233,1.0115747153759003,0.37157417833805084,0.09442054373844071,3198.0,data_exhausted
209,76800,105,10950.381901025772,68.19623948329809,0.6170648522579225,0.7264814347288341,31.96400294019208,0.19645189322984083,54.68895078922934,0.6765376329421997,67.65376329421997,-0.23216090557220093,2.1335325118978443,1.161510908940971,0.0630534010878391,-0.030434653404631237,BalancedGrowth,3.5,0.0,0.15423081881001854,0.0014890508089634975,0.2693797855617523,0.0,0.0,0.08878687007797792,0.0,0.0,False,0.16499999999999998,0.18,-0.015,0.20856422396632102,-7.944563117592007e-06,0.0,0.25438323546256614,-0.4078742659692459,-0.4078742659692459,signed,0.2,False,0.005,True,0.6170648522579225,0.3196400294019208,0.5283066479207413,0.00012886097688232567,0.0014890508089634975,0.2693797855617523,100000.0,168196.2394832981,,,0.05025689024478197,0.19577638059854507,0.09788819029927254,-0.0019229379340686137,0.039072878105798736,-0.001953643928573001,3.0705940844200086e-05,3.725290298461914e-09,-16.52217960357666,0.019135466776788235,0.03304436057806015,0.029674328863620758,0.69140625,1.0,0.019108176231384277,1.596698522567749,0.23193886876106262,0.9425107538700104,3.0688284635543823,1.8406662344932556,0.9972046911716461,0.23637335002422333,0.15423081881001854,1078.0,data_exhausted
210,77312,105,11021.640647411346,-6.745278187245901,-0.014815485840857486,-0.019437040895430094,50.746695493342585,0.26912300503642367,52.56556442417332,0.6797437071800232,67.97437071800232,0.9210228650163703,-0.1329205403754971,1.0121992479165476,0.19394825433901114,-0.04109426959678685,BalancedGrowth,3.5,0.0,0.15423081881001854,0.0014890508089634975,0.2693797855617523,4.169588588593349,4.169588588593349,0.22748011940448443,0.047580379054817705,147.4280817172376,True,0.16499999999999998,0.18,-0.015,0.20710979479987793,7.988809049216949e-07,0.0,0.25438323546256614,-0.4078742659692459,-0.4078742659692459,signed,0.2,False,0.005,True,0.6170648522579225,0.3196400294019208,0.5283066479207413,0.00012886097688232567,0.0014890508089634975,0.2693797855617523,100000.0,168196.2394832981,,,-0.038312386721372604,0.24229304492473602,0.12114652246236801,0.008480045013129711,-0.16840410232543945,0.008420205675065517,5.983916707918979e-05,2.7939677238464355e-09,-16.86888885498047,-0.08053021132946014,0.033737778663635254,0.23304936289787292,0.765625,0.953125,0.3146390914916992,1.134939432144165,0.6765530705451965,0.39236268401145935,3.008967876434326,1.6246355772018433,0.9486038684844971,0.47567108273506165,0.15423081881001854,1078.0,data_exhausted
211,77824,105,11092.884844303131,6.021204820194005,0.07989735775668558,0.10506305735080335,50.746695493342585,0.23853698628442152,52.69978401727862,0.6783854961395264,67.83854961395264,0.8040731293573843,0.11865215580360147,1.033195201624264,0.19692842483872514,-0.035893207309850225,BalancedGrowth,3.5,0.0,0.15423081881001854,0.0014890508089634975,0.2693797855617523,4.96835687767027,5.0,0.12172288012672683,0.04372279005714869,289.8410461213836,True,0.16499999999999998,0.18,-0.015,0.7239623513534705,4.575866422193986e-06,0.0,0.25438323546256614,-0.4078742659692459,-0.4078742659692459,signed,0.2,False,0.005,True,0.6170648522579225,0.3196400294019208,0.5283066479207413,0.00012886097688232567,0.0014890508089634975,0.2693797855617523,100000.0,168196.2394832981,,,0.027561698108911514,0.12052267044782639,0.06026133522391319,-0.010095275938510895,0.20239204168319702,-0.010119602084159851,2.432625842629932e-05,-1.4901161193847656e-08,-16.4476375579834,0.004761696793138981,0.032895278185606,0.06726469099521637,0.65625,1.0,-0.007599353790283203,1.4274544715881348,0.4017113149166107,0.9915704727172852,3.03839373588562,1.8231263160705566,0.958510160446167,0.20281733572483063,0.15423081881001854,1078.0,data_exhausted
212,78336,105,11164.350956201553,22.574304595914537,0.13912631462356045,0.18227079304241645,50.746695493342585,0.21174672953516227,51.76223040504997,0.6779710650444031,67.79710650444031,0.8320849300450979,0.4448428489077883,1.0479800318241677,0.1767863688589969,-0.03168069660178256,BalancedGrowth,3.5,0.0,0.15423081881001854,0.0014890508089634975,0.2693797855617523,3.7289486778437473,5.0,0.0035667323186180377,0.0320095130102401,290.64123419035644,True,0.16499999999999998,0.18,-0.015,0.6369718661937973,-0.0003055181560087239,0.0,0.25438323546256614,-0.4078742659692459,-0.4078742659692459,signed,0.2,False,0.005,True,0.6170648522579225,0.3196400294019208,0.5283066479207413,0.00012886097688232567,0.0014890508089634975,0.2693797855617523,100000.0,168196.2394832981,,,0.06345616281032562,0.1443374902009964,0.0721687451004982,0.0015366898151114583,-0.030131977051496506,0.001506598899140954,3.0090868676779792e-05,0.0,-16.493057250976562,0.028933357447385788,0.0329861156642437,0.04505203664302826,0.7109375,1.0,0.004257380962371826,1.0681023597717285,0.30946919322013855,1.0240938663482666,3.0483391284942627,1.862928867340088,0.9776365160942078,0.20847320556640625,0.15423081881001854,1078.0,data_exhausted
213,78848,105,11235.98910331726,20.310482750580515,0.0960293560886421,0.1266686698887603,50.746695493342585,0.19811101313393856,51.26398673849979,0.676788866519928,67.6788866519928,0.7970904415858712,0.40023261718085723,1.039722324963583,0.16130648188616314,-0.029496796966708025,BalancedGrowth,3.5,0.0,0.15423081881001854,0.0014890508089634975,0.2693797855617523,1.9669483693730712,5.0,0.06981093197702837,0.025236518452059414,290.79974146225186,True,0.16499999999999998,0.18,-0.015,0.5659015221421415,0.0019734664693977525,0.0,0.25438323546256614,-0.4078742659692459,-0.4078742659692459,signed,0.2,False,0.005,True,0.6170648522579225,0.3196400294019208,0.5283066479207413,0.00012886097688232567,0.0014890508089634975,0.2693797855617523,100000.0,168196.2394832981,,,0.09341339021921158,0.14120937883853912,0.07060468941926956,0.0020002168603241444,-0.038963206112384796,0.0019481603521853685,5.205646448303014e-05,7.450580596923828e-09,-16.506765365600586,0.05839963257312775,0.03301353380084038,0.042702168226242065,0.6875,1.0,-0.0029587745666503906,1.2366341352462769,0.2763991951942444,0.997467041015625,3.157973289489746,1.8702614307403564,0.9814638495445251,0.21348439157009125,0.15423081881001854,1078.0,data_exhausted
214,79360,105,11307.369174718857,51.062462798943564,0.1771195283076871,0.22909933866337837,50.746695493342585,0.18486996423958132,51.7948717948718,0.6748353838920593,67.48353838920593,0.7743808545847282,1.006222421037098,1.058856012116884,0.14715957510844158,-0.027719982069858783,BalancedGrowth,3.5,0.0,0.15423081881001854,0.0014890508089634975,0.2693797855617523,0.0,5.0,0.08317729226419468,0.020819049239254483,290.79974146225186,True,0.16499999999999998,0.18,-0.015,0.19999223900839358,3.5212394093459e-06,0.0,0.25438323546256614,-0.4078742659692459,-0.4078742659692459,signed,0.2,False,0.005,True,0.6170648522579225,0.3196400294019208,0.5283066479207413,0.00012886097688232567,0.0014890508089634975,0.2693797855617523,100000.0,168196.2394832981,,,0.048223696649074554,0.058499645441770554,0.029249822720885277,-0.009150663390755653,0.1834528148174286,-0.00917264074087143,2.197711910412181e-05,0.0,-16.567312240600586,0.024239733815193176,0.03313462436199188,0.04101714491844177,0.703125,1.0,0.0039005279541015625,1.1566764116287231,0.14696478843688965,0.8705852031707764,3.134805679321289,1.868503212928772,0.9808574914932251,0.21002116799354553,0.15423081881001854,1078.0,data_exhausted
215,79872,105,11378.863254785538,59.933123215799945,0.17199924910039366,0.21655726911935338,50.746695493342585,0.19330128711870556,52.138492871690424,0.6727175116539001,67.27175116539001,0.57790039522598,1.1810251413052604,1.0583632535789573,0.1380298429007401,-0.029253033386296607,BalancedGrowth,3.5,0.0,0.15423081881001854,0.0014890508089634975,0.2693797855617523,0.1624082358325997,5.0,0.18703168361212574,0.018190450643049874,291.08194021945457,True,0.16499999999999998,0.18,-0.015,0.17445158023910284,3.2905659034432324e-06,0.0,0.25438323546256614,-0.4078742659692459,-0.4078742659692459,signed,0.2,False,0.005,True,0.6170648522579225,0.3196400294019208,0.5283066479207413,0.00012886097688232567,0.0014890508089634975,0.2693797855617523,100000.0,168196.2394832981,,,0.13816817104816437,0.17179325222969055,0.08589662611484528,0.00083801185246557,-0.01602373644709587,0.0008011868339963257,3.6824989365413785e-05,-1.4901161193847656e-08,-16.547157287597656,0.10423584282398224,0.033094316720962524,0.043270424008369446,0.640625,1.0,-0.012265563011169434,2.6365160942077637,0.24571578204631805,0.8457964062690735,3.1959941387176514,1.8468266725540161,0.9783499836921692,0.20150251686573029,0.15423081881001854,1078.0,data_exhausted
216,80384,106,11450.789741039276,116.6194505872344,0.2606191253944183,0.3288987130501213,50.746695493342585,0.19150692112867493,52.50791974656811,0.6743040084838867,67.43040084838867,0.490772639182829,2.2980698438292126,1.076898254359947,0.13398624905399564,-0.028806871738849216,BalancedGrowth,3.5,0.0,5.0,0.016557039611023068,291.15653160985767,0.0,0.0,0.06083362134320536,0.0,0.0,False,0.16499999999999998,0.18,-0.015,0.2082905043150541,1.065865347037842e-05,0.0,0.20284507754209447,-0.0,-0.0,signed,0.2,True,0.005,True,0.2606191253944183,0.5074669549334259,0.5720252023487726,-0.00026953334066469716,0.016557039611023068,291.15653160985767,100000.0,216619.4505872344,,,-0.07188354432582855,0.25285446643829346,0.12642723321914673,-3.3171920222230256e-05,0.0010710010537877679,-5.355005487217568e-05,2.037813283095602e-05,2.2351741790771484e-08,-16.538843154907227,-0.10492806136608124,0.03307768702507019,0.04835452884435654,0.8046875,0.9921875,0.18844449520111084,2.506526470184326,0.2653278708457947,0.6394143104553223,3.0279648303985596,1.7498924732208252,1.0083266496658325,0.3595677614212036,5.0,3789.0,data_exhausted
217,80896,106,11521.912009716034,41.41124491254226,0.9645149770729297,1.4250086233590844,10.817858880627943,0.12191283097590709,53.57142857142857,0.6807851195335388,68.07851195335388,-0.028837369377631396,3.8280444743737,1.2116520446406724,0.030110618626195493,-0.01739152336424331,BalancedGrowth,3.5,0.0,5.0,0.016557039611023068,291.15653160985767,0.0,0.0,0.005617938013080859,0.0,0.0,False,0.16499999999999998,0.18,-0.015,0.6793711916978015,-0.0002837348348248081,0.0,0.20284507754209447,-0.0,-0.0,signed,0.2,True,0.005,True,0.2606191253944183,0.5074669549334259,0.5720252023487726,-0.00026953334066469716,0.016557039611023068,291.15653160985767,100000.0,216619.4505872344,,,0.12475656718015671,0.1536848098039627,0.07684240490198135,0.0004841483314521611,-0.008946469984948635,0.00044732351670973003,3.6824800190515816e-05,1.4901161193847656e-08,-16.515352249145508,0.09124170988798141,0.03303070738911629,0.04805225133895874,0.6796875,1.0,0.007278382778167725,1.1728299856185913,0.30979523062705994,1.002437949180603,3.053586959838867,1.8571699857711792,0.9752203226089478,0.21130266785621643,5.0,3789.0,data_exhausted
218,81408,106,11594.27646780014,34.9110661188617,0.40448767123366136,0.5961517331796006,18.984542822295335,0.12926907560651743,51.266891891891895,0.6752520203590393,67.52520203590393,-0.05933658044318743,1.838920560039104,1.0995877677510641,0.06238405563719093,-0.018448233828312892,BalancedGrowth,3.5,0.0,5.0,0.016557039611023068,291.15653160985767,0.0,0.00892615674686638,0.07641430487129464,0.00010973582002642357,0.000819184417131229,True,0.16499999999999998,0.18,-0.015,0.2662466102417786,-0.0017782857966820538,0.0,0.20284507754209447,-0.0,-0.0,signed,0.2,True,0.005,True,0.2606191253944183,0.5074669549334259,0.5720252023487726,-0.00026953334066469716,0.016557039611023068,291.15653160985767,100000.0,216619.4505872344,,,-0.008145790547132492,0.26366572827100754,0.13183286413550377,0.006353412289172411,-0.1263650618493557,0.006318253464996815,3.515857770253206e-05,0.0,-16.527852058410645,-0.04755490832030773,0.033055705949664116,0.015369623899459839,0.70703125,1.0,-0.0035480260848999023,1.7869524955749512,0.30068008601665497,0.9865988492965698,3.1709007024765015,1.8782497644424438,1.0096096396446228,0.23107002675533295,5.0,3789.0,data_exhausted
219,81920,106,11665.63901925087,58.32051793597627,0.45599333046500434,0.6353655181773976,18.984542822295335,0.12286288443671235,52.41745283018868,0.6728664040565491,67.28664040565491,-0.23524424362816845,3.0720001256751357,1.1133712724623117,0.05899031837494857,-0.018120577875145844,BalancedGrowth,3.5,0.0,5.0,0.016557039611023068,291.15653160985767,0.0,0.00892615674686638,0.05483916747833906,7.660802530146551e-05,0.000819184417131229,True,0.16499999999999998,0.18,-0.015,0.5621301493157448,-0.0002745815724636336,0.0,0.20284507754209447,-0.0,-0.0,signed,0.2,True,0.005,True,0.2606191253944183,0.5074669549334259,0.5720252023487726,-0.00026953334066469716,0.016557039611023068,291.15653160985767,100000.0,216619.4505872344,,,0.007964923046529293,0.18193845450878143,0.09096922725439072,-0.00585078913718462,0.11752963811159134,-0.005876481998711824,2.56926487054443e-05,-1.4901161193847656e-08,-16.607662200927734,-0.01939961314201355,0.03321532532572746,0.04698115587234497,0.7578125,1.0,0.008191108703613281,1.1587677001953125,0.20386455953121185,0.8418788909912109,3.2165122032165527,1.8638648986816406,0.9792337417602539,0.21625462174415588,5.0,3789.0,data_exhausted
220,82432,106,11738.779581069946,56.14634722087995,0.27373309748616464,0.3391787478412014,32.790635273723744,0.16077948741053422,52.44565217391305,0.6753563284873962,67.53563284873962,-0.2227149317625789,1.7122677481601565,1.0820634526126596,0.0665180363029525,-0.023993287722438857,BalancedGrowth,3.5,0.0,5.0,0.016557039611023068,291.15653160985767,0.10407363902156284,0.1579321619593674,0.10172694523214121,0.0007860371251511504,0.27481977438184735,True,0.16499999999999998,0.18,-0.015,0.5351583160647722,-0.00040933690463046515,0.0,0.20284507754209447,-0.0,-0.0,signed,0.2,True,0.005,True,0.2606191253944183,0.5074669549334259,0.5720252023487726,-0.00026953334066469716,0.016557039611023068,291.15653160985767,100000.0,216619.4505872344,,,0.03141845017671585,0.24291171630223593,0.12145585815111797,-0.0014169777277857065,0.029156348357597988,-0.001457817464446028,4.0839802143940083e-05,-7.450580596923828e-09,-16.581193288167317,-0.00032696003715197247,0.033162387708822884,0.01647126426299413,0.7369791666666666,0.9791666666666666,-0.028887033462524414,1.067200760046641,0.3559954762458801,0.6402030984560648,3.1248154640197754,1.8145904541015625,1.0332324902216594,0.366654376188914,5.0,3789.0,data_exhausted
